"ProductId","Image Url","Video Url","Product Desc","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Store Level","Comment Score","Promotion Url","Seller Code","Code Available Time Start","Code Available Time End","Code Campaign Type","Code Value/Rate","Code Mini Spend","Code Quantity","Code Promotion Url"
"1005004464338168","https://ae04.alicdn.com/kf/S4ba4d15799e64db9bf5d8f6cf12d2390l.jpg","https://cloud.video.taobao.com/play/u/2214117853402/p/1/e/6/t/10301/1100057490139.mp4","S8000 Drone 4K ESC Dual Camera Optical Flow Positioning Professional Aerial Photography Folding Gimbal Flight RC Quadcopter","USD 64.48","51.00%","USD","10.0","USD 6.45","0","Below Average","0","https://s.click.aliexpress.com/e/_DEGJfYX",,,,,,,,
"1005002582955540","https://ae04.alicdn.com/kf/S87a7731c412a4e4b8f17bbb2f00d5045d.jpg","https://cloud.video.taobao.com/play/u/2211407323816/p/1/e/6/t/10301/308974219184.mp4,https://cloud.video.taobao.com/play/u/2211407323816/p/1/e/6/t/10301/307939844883.mp4","WLRC X17 GPS Drone 6K HD Camera with 2-Axis Gimbal Foldable 28 mins Flight Quadcopter Professional RC Dron Toys VS SG906 PRO 2","USD 148.00","41.00%","USD","7","USD 10.36","1","Top","5","https://s.click.aliexpress.com/e/_DB6XZFd",,,,,,,,
"1005004183517113","https://ae04.alicdn.com/kf/Sb69be7da15cc48648782dd1110d513e1A.jpg","https://cloud.video.taobao.com/play/u/2080667274/p/1/e/6/t/10301/1100014390818.mp4","Drone Four-way Obstacle avoidance Folding Dual-lens 360° 4K HD aerial photography Quadcopter Toy RC Aircraft Kid's Holiday Gifts","USD 8.80","71.00%","USD","7","USD 0.62","15","Top","4.2","https://s.click.aliexpress.com/e/_DDWOVFl",,,,,,,,
"1005004463410665","https://ae04.alicdn.com/kf/S83062434c33247a1a53bd3b0a9e284bbw.jpg","https://cloud.video.taobao.com/play/u/2212934280249/p/1/e/6/t/10301/1100057409686.mp4","E100 4K Dual Camera Foldable One-button Height-fixing Headless Gesture Photo FPV WiFi Drone RC Helicopter APP Quadcopter Toys K6","USD 33.34","50.00%","USD","20.0","USD 6.67","0","Average","0","https://s.click.aliexpress.com/e/_DFwLpaj",,,,,,,,
"1005003275121877","https://ae04.alicdn.com/kf/He7a76e1c5de9414aae2c17a7ab6622156.jpg","","S9 35mins Camera Drones 4K GPS 5KM Long Distance Professional 5G WiFi FPV Brushless Foldable Quadcopter Drone","USD 96.32","36.00%","USD","7","USD 6.74","0","Good","0","https://s.click.aliexpress.com/e/_DlaFqIB",,,,,,,,
"1005004041109691","https://ae04.alicdn.com/kf/Se287a8d3e1a94ce287f4a62275dfde21I.jpg","https://cloud.video.taobao.com/play/u/2212937830102/p/1/e/6/t/10301/351651705568.mp4","4k Profesional Remote Control Obstacle Avoidance Folding Drones Rc Simulator Quadcopter Real-time Transmission Camera Helicopter","USD 27.25","50.00%","USD","7","USD 1.91","15","Good","4.6","https://s.click.aliexpress.com/e/_DD9oFAL",,,,,,,,
"1005004347918272","https://ae04.alicdn.com/kf/Afb92921e0ca94d26a58b8e7e89bcdef3B.jpg","https://cloud.video.taobao.com/play/u/2213359423652/p/1/e/6/t/10301/1100039422216.mp4","CS02 Mini Drone With 1080P HD Camera WIFI FPV Profesional Altitude Hold Drone Foldable RC Quadcopter Electric RC Helicopter Toy","USD 26.83","31.00%","USD","7","USD 1.88","6","Average","5","https://s.click.aliexpress.com/e/_DEutxm3",,,,,,,,
"1005004100928791","https://ae04.alicdn.com/kf/S13337b9217314a958a4448f9d40127663.jpg","https://cloud.video.taobao.com/play/u/2212034371732/p/1/e/6/t/10301/1100004522684.mp4","BV E85es Drone 4k Profesional HD Dual Camera WIFI FPV Aerial  Drones Quadcopter Height Hold RC Foldable Drones Gift Toy","USD 37.53","50.00%","USD","12.0","USD 4.50","1","Below Average","0","https://s.click.aliexpress.com/e/_DnpB1x5",,,,,,,,
"1005004617221196","https://ae04.alicdn.com/kf/S696279663ce449be86788818d73a8cb5R.jpg","https://cloud.video.taobao.com/play/u/3339410557/p/1/e/6/t/10301/1100008596603.mp4","2022 New XT8 Mini Drone 4KHD Dual cameras WIFI FPV Air Pressure Fixed Altitude LED Light RC Quadcopter Helicopter Gifts Boys Toy","USD 23.99","61.00%","USD","7","USD 1.68","14","Average","0","https://s.click.aliexpress.com/e/_DCjjAKR",,,,,,,,
"1005002289125512","https://ae04.alicdn.com/kf/H1dca47deda5844dbb6989fd46fcafdf0U.jpg","https://cloud.video.taobao.com/play/u/2208249338860/p/1/e/6/t/10301/301672075109.mp4","SJRC F11 4K PRO With Camera Drone 4K Profesional Quadcopter FPV Drone Gimbal Quadrocopter With Camera VS SG906 Pro 2 Max Dron","USD 72.40","37.00%","USD","7","USD 5.07","18","Good","5","https://s.click.aliexpress.com/e/_DBPQu2R",,,,,,,,
"1005003701513820","https://ae04.alicdn.com/kf/Sf632e80bbe5442beabfefe2aa4fff76eN.jpg","https://cloud.video.taobao.com/play/u/2212034371732/p/1/e/6/t/10301/345570564467.mp4","BV27 Drone Obstacle Avoidance WiFi Fpv Quadcopter For Filming Profesional 4K Dual HD Camera Dronewings with Colored Lights Drone","USD 31.49","51.00%","USD","9.0","USD 2.83","14","Below Average","5","https://s.click.aliexpress.com/e/_DlnY5H1",,,,,,,,
"1005004648166652","https://ae04.alicdn.com/kf/S1ed3a6c080194066bb9321c9069ffeeab.jpg","","New KF616 Mini RC Drone 8K HD Dual Camera Infrared Obstacle Avoidance Drone Real Time Transmission Quadcopter Toy Gifts","USD 68.71","53.00%","USD","8.0","USD 5.50","0","Average","0","https://s.click.aliexpress.com/e/_DlqS48j",,,,,,,,
"1005004370773366","https://ae04.alicdn.com/kf/S071c9e364186456b8010a9aecfdd5988U.jpg","https://cloud.video.taobao.com/play/u/3926737727/p/1/e/6/t/10301/319559894113.mp4","Hubsan Zino Pro Plus Drone/Quadcopter With RC GPS 30FPS WiFi FPV 4K UHD Camera 3-Axis Gimbal Maximum Flight Time 43mins 8KM","USD 300.76","25.00%","USD","7","USD 21.05","6","Below Average","0","https://s.click.aliexpress.com/e/_DFBxCqf",,,,,,,,
"1005002489124009","https://ae04.alicdn.com/kf/Sc8dfcef0af854aeb84807ef2d2dfa6f5h.jpg","https://cloud.video.taobao.com/play/u/2211219718743/p/1/e/6/t/10301/291065602806.mp4","Nicce V8 Mini Drone 4K 1080P HD Camera WiFi Fpv Air Pressure Altitude Hold Black Quadcopter RC Drone Toy","USD 23.79","39.00%","USD","7","USD 1.67","4","Average","5","https://s.click.aliexpress.com/e/_DdLK7P9",,,,,,,,
"1005004669407833","https://ae04.alicdn.com/kf/S02c276ffce2e4207b7644387aea744752.jpg","","Camera Foldable 360-degree Rolling RC Drone Headless Mode Quadcopter Remote Control Aircraft 2pcs Cam Glow Type 3","USD 18.31","40.00%","USD","7","USD 1.28","0","Good","0","https://s.click.aliexpress.com/e/_DCo8cjp",,,,,,,,
"1005002779834552","https://ae04.alicdn.com/kf/H9d0e49eff732450c9ce2a5e79bd913e8J.jpg","","Remote Control Drone Smart Watch Remote Sensing Gesture Aircraft Altitude Hold Gravity Sensing Quadcopter Children's Toy Gift","USD 19.98","41.00%","USD","7","USD 1.40","18","Average","5","https://s.click.aliexpress.com/e/_DlxmP63",,,,,,,,
"1005004341750210","https://ae04.alicdn.com/kf/Ada07b0aee90849549d0225b50ebcbff0u.jpg","https://cloud.video.taobao.com/play/u/2213359423652/p/1/e/6/t/10301/1100038216750.mp4","LF606 Mini Drone With Camera HD Wide High Hold Professional RC Helicopter One-Key Return FPV Drones Foldable Quadcopter Kid Toys","USD 19.34","31.00%","USD","7","USD 1.35","8","Average","4","https://s.click.aliexpress.com/e/_DEWSmfh",,,,,,,,
"1005004546098680","https://ae04.alicdn.com/kf/S62239e1233f049fb8ff491bae9c384d87.jpg","","SG108 Max 4K Drone 2-Axis Gimbal Professional Camera 5G WiFi GPS 28Mins Flight Time Foldable Quadcopter Toys","USD 121.97","50.00%","USD","10.0","USD 12.20","0","Below Average","0","https://s.click.aliexpress.com/e/_DFjbvE3",,,,,,,,
"1005003743838115","https://ae04.alicdn.com/kf/S5a17500793374e72896d4220d40ef7637.jpg","https://cloud.video.taobao.com/play/u/2211379088319/p/1/e/6/t/10301/1100051653339.mp4,https://cloud.video.taobao.com/play/u/2211379088319/p/1/e/6/t/10301/1100051652306.mp4","FLYWING FW450 V2 RC 6CH 3D FW450L Smart GPS  Helicopter  RTF H1 Flight control Brushless Motor Drone Quadcopter","USD 486.50","14.00%","USD","8.0","USD 38.92","15","Average","5","https://s.click.aliexpress.com/e/_DCVWVGn",,,,,,,,
"1005004658517932","https://ae04.alicdn.com/kf/S9a4091707fcc468a8ea941640764ea68I.jpg","https://cloud.video.taobao.com/play/u/2201297498091/p/1/e/6/t/10301/1100078616114.mp4","2022 New XT2 Mini Drone 4K Dual Camera Four Side Obstacle Avoidance Optical Flow Positioning Foldable Quadcopter Dron Toys Gifts","USD 34.99","50.00%","USD","7","USD 2.45","0","No Score","0","https://s.click.aliexpress.com/e/_DC1xRyP",,,,,,,,
"1005004327398901","https://ae04.alicdn.com/kf/S336b9f62278d46f29821567e5dafa71eG.jpg","","2022 New S135Pro GPS Drone Professional 8K HD Camera 3-Axis Gimbal Obstacle Avoidance Brushless RC Foldable Quadcopter Boy Toy","USD 153.72","48.00%","USD","7","USD 10.76","1","Below Average","0","https://s.click.aliexpress.com/e/_DDAN8qR",,,,,,,,
"1005004383904210","https://ae04.alicdn.com/kf/Sda72bb91113945b2a8336155bf1dd26bd.jpg","","8Pcs Propeller Low Noise Lightweight wings Quick Release Replacement Blade Props RC Drone Quadcopter for DJI Accessories","USD 2.51","47.00%","USD","7","USD 0.18","0","Average","0","https://s.click.aliexpress.com/e/_DDH3Pdp",,,,,,,,
"1005004481117703","https://ae04.alicdn.com/kf/S66023ce24f9a4c64b2eacc43e9e809ea2.jpg","https://cloud.video.taobao.com/play/u/2212782222510/p/1/e/6/t/10301/1100059629140.mp4","2022 NEW S135 Pro GPS Drone 4K HD 2DC Professional Aerial Photography 360° Obstacle Avoidance Drone Brushless Quadcopter RC Toy","USD 142.87","46.00%","USD","10.0","USD 14.29","1","Good","0","https://s.click.aliexpress.com/e/_DEwzsf1",,,,,,,,
"1005002181033952","https://ae04.alicdn.com/kf/H09b08745abb8466aa2a063311d804a95q.jpg","","2021 New E58 Quadrotor Foldable Drone Portable Drone Kit 720P/1080P/4K HD Aerial Photography RC Drone with Tracking Shooting","USD 2.54","33.00%","USD","7","USD 0.18","1","Good","0","https://s.click.aliexpress.com/e/_DdMYmC3",,,,,,,,
"4000211214608","https://ae04.alicdn.com/kf/H09205d0d4c8f47b4b7e3f7b1c11d10ads.jpg","https://cloud.video.taobao.com/play/u/2201201249990/p/1/e/6/t/10301/237581811739.mp4","KaKBeir Best 4K Drone with camera 1080P 50x Professional FPV Wifi RC Drones Quadcopter RC Helicopter VS SG700 SG700","USD 48.74","36.00%","USD","7","USD 3.41","3","Good","5","https://s.click.aliexpress.com/e/_DnoLUOR",,,,,,,,
"1005004579612135","https://ae04.alicdn.com/kf/S853fe3707ed54eb891aab956dc4bd293d.jpg","https://cloud.video.taobao.com/play/u/2214453272873/p/1/e/6/t/10301/1100073127419.mp4","KBDFA JC801 Drone HD Professional Dual Camera RC Helicopter 4K Dual Camera Drone Aerial Photography Quadcopter WIFI Toy Gifts","USD 26.37","36.00%","USD","7","USD 1.85","0","No Score","0","https://s.click.aliexpress.com/e/_De7bsV9",,,,,,,,
"1005003489824810","https://ae04.alicdn.com/kf/Sd6f43ff6b2cb42028e3e4231f4145153r.jpg","https://cloud.video.taobao.com/play/u/2208858801389/p/1/e/6/t/10301/341749221055.mp4,https://cloud.video.taobao.com/play/u/2208858801389/p/1/e/6/t/10301/344647183716.mp4","New A6 Pro Drone 4k Profesional HD Dual Camera Fpv Drones With Infrared Obstacle Avoidance Rc Helicopter Quadcopter Toys VS S85","USD 10.99","50.00%","USD","7","USD 0.77","44","Good","4.5","https://s.click.aliexpress.com/e/_DFfowQP",,,,,,,,
"1005004088228741","https://ae04.alicdn.com/kf/Sb0910db4025642749239b94e13cc45e6h.jpg","https://cloud.video.taobao.com/play/u/2213324678692/p/1/e/6/t/10301/352676296121.mp4,https://cloud.video.taobao.com/play/u/2213324678692/p/1/e/6/t/10301/353217017208.mp4","KAIONE MAX Drone 8k/4k Profesional GPS 1 KM 3 Axis Gimbal MINI Drone Quadcopter with Camera Dron FPV Radio Control RC Plane Toys","USD 155.66","50.00%","USD","7","USD 10.90","1","Average","0","https://s.click.aliexpress.com/e/_DeUDtAL",,,,,,,,
"1005004579053895","https://ae04.alicdn.com/kf/S1c6cdd1696b841f0a68ec75186be173fz.jpg","","2022 New S135 GPS Drone 8K Professional Dual Camera 5G Wifi FPV Brushless Motor Folding Quadcopter RC Distance 1500M Gifts Toys","USD 159.83","48.00%","USD","7","USD 11.19","0","Good","0","https://s.click.aliexpress.com/e/_DdV32gL",,,,,,,,
"1005003506917801","https://ae04.alicdn.com/kf/S7cbbfa3a388e4305b36de8fa66f7a568E.jpg","https://cloud.video.taobao.com/play/u/2209513885820/p/1/e/6/t/10301/334740125735.mp4","Remote Control Tank Aircraft Quadcopter Land and Air Two-in-one WIFI Camera Drone","USD 46.88","20.00%","USD","7","USD 3.28","9","Average","4.7","https://s.click.aliexpress.com/e/_DmlI70n",,,,,,,,
"4001366487171","https://ae04.alicdn.com/kf/He8264e0d6f104b70abf32ba0ff7de705X.jpg","","RC drone SMRC S10 2.4G RC Quadrocopter Drone With 720P HD Camera FPV WIFI Quadcopter Professional Remote Control Aircraft","USD 12.94","26.00%","USD","7","USD 0.91","0","Good","0","https://s.click.aliexpress.com/e/_DCGLPA3",,,,,,,,
"1005004595712212","https://ae04.alicdn.com/kf/S3417ed2f485a4ca9a83311f3fa63de3d5.jpg","","New GD93pro GPS Drone 4K HD Dual Camera Brushless Aerial Photography Dron ESC Quadcopter Professional Version RC Aircraft Toy","USD 130.16","51.00%","USD","7","USD 9.11","0","Below Average","0","https://s.click.aliexpress.com/e/_Dn1DyNz",,,,,,,,
"1005004389532187","https://ae04.alicdn.com/kf/S3988af8970e84f549c3343dcb97a0bd2O.png","https://cloud.video.taobao.com/play/u/3532402559/p/1/e/6/t/10301/351883604395.mp4,https://cloud.video.taobao.com/play/u/3532402559/p/1/e/6/t/10301/352871598725.mp4,https://cloud.video.taobao.com/play/u/3532402559/p/1/e/6/t/10301/352871598725.mp4,https://cloud.video.taobao.com/play/u/3532402559/p/1/e/6/t/10301/352871598725.mp4","CEVENNESFE RG101 MAX GPS Drone 8K Professional Dual HD Camera FPV 3Km Aerial Photography Brushless Motor Foldable Quadcopter Toy","USD 79.99","50.00%","USD","7","USD 5.60","2","Average","5","https://s.click.aliexpress.com/e/_DBWe1tv",,,,,,,,
"1005004569625831","https://ae04.alicdn.com/kf/S60a9fc2903d54077b9a595c42f22c0b4K.jpg","https://cloud.video.taobao.com/play/u/2200527352049/p/1/e/6/t/10301/1100073754339.mp4","Emax Hawk Apex FPV Racing Drone ECOII 2004 Brushless Motor 3.5Inch 5Inch BNF PNP Quadcopter Runcam Nano HDZero Drone 720p Camera","USD 436.19","40.00%","USD","10.5","USD 45.80","0","Good","0","https://s.click.aliexpress.com/e/_DDeSCtz",,,,,,,,
"1005004673303735","https://ae04.alicdn.com/kf/S5480002a28364f52b00f99dd2c8f11feV.jpg","","WiFi Aerial Photography Drone Remote Control Quadcopter One-button Return Aircraft Rechargeable Airplane Toy Black Type 3","USD 14.64","40.00%","USD","7","USD 1.02","0","Good","0","https://s.click.aliexpress.com/e/_DCzasnt",,,,,,,,
"1005001351619902","https://ae04.alicdn.com/kf/H2469b1d381f142dc93190a1c3ffe9577t.jpg","https://cloud.video.taobao.com/play/u/664288353/p/1/e/6/t/10301/336994073429.mp4","Original WLtoys XK K110 RC Mini Drone 2.4G 6CH 3D 6G System Brushless Motor RC Quadcopter Remote Control Toys For Kids Gifts","USD 78.21","21.00%","USD","8.0","USD 6.26","57","Good","4.4","https://s.click.aliexpress.com/e/_DCi1RZt",,,,,,,,
"1005004658517917","https://ae04.alicdn.com/kf/Sea6ec0112b0643ac85424526ea5920eeJ.jpg","","i3 pro Rc Drone 4k HD Dual Camera Drones Obstacle avoidance with optical flow Quadcopter Real-time transmission Helicopter Toys","USD 45.99","61.00%","USD","7","USD 3.22","0","No Score","0","https://s.click.aliexpress.com/e/_DeHRCkx",,,,,,,,
"1005004672355400","https://ae04.alicdn.com/kf/S69f583b30c9b4fa39462247ef02e2372e.jpg","","Foldable RC Drone Electronic Remote Control Quadcopter Aircraft Toys for Children Kids Birthday Party Present","USD 12.45","61.00%","USD","7","USD 0.87","0","Good","0","https://s.click.aliexpress.com/e/_DlNF0zz",,,,,,,,
"1005004673349178","https://ae04.alicdn.com/kf/S03a7e68fe90647b88cc9d31758938a6cI.jpg","","Mini Quadcopter APP 2.4G WiFi Rechargeable MV Foldable Drone Altitude Hold RC Aircraft Toy with Propellers Single Camera","USD 13.35","40.00%","USD","7","USD 0.93","0","Good","0","https://s.click.aliexpress.com/e/_DchKvtZ",,,,,,,,
"1005003999426133","https://ae04.alicdn.com/kf/Sda8bcc9842094316a7bb69f0ee0220e5I.jpg","https://cloud.video.taobao.com/play/u/2212829549066/p/1/e/6/t/10301/350284857931.mp4","2022 NEW L700 PRO Drone GPS 4K Professional Dual HD Camera FPV 1.2Km Aerial Photography Brushless Motor Foldable Quadcopter Toys","USD 98.59","46.00%","USD","8.0","USD 7.89","11","Below Average","5","https://s.click.aliexpress.com/e/_DlLqncB",,,,,,,,
"1005004674878317","https://ae04.alicdn.com/kf/S05c86fc355314bfcb96c274c3dbabb387.jpg","","RH826 2.4g Remote Control Drone With Led Light Quadcopter Remote Control Helicopter Toy For Boys Gifts","USD 16.99","34.00%","USD","7","USD 1.19","0","Average","0","https://s.click.aliexpress.com/e/_DkVFkAn",,,,,,,,
"1005004516106212","https://ae04.alicdn.com/kf/Se377b3b0f30e462981b7b5086f96ecf1K.jpg","","Mini S179 Pro Drone GPS Quadcopter With 8K Double Camera 4K Profesional HD Brushless Motor Airplane Optical Flow Positioning Toy","USD 105.00","40.00%","USD","8.0","USD 8.40","0","Good","0","https://s.click.aliexpress.com/e/_Dcx306r",,,,,,,,
"1005004658589415","https://ae04.alicdn.com/kf/S421fff51fbf84e418e045f47fff9faaet.jpg","","LU9 Max GPS Drone 8K Dual HD Camera Professional Remot Control helicopter Brushless Motor Avoidance Foldable RC Quadcopter Toys","USD 89.99","61.00%","USD","7","USD 6.30","6","No Score","0","https://s.click.aliexpress.com/e/_DBCZ4aJ",,,,,,,,
"1005004612627107","https://ae04.alicdn.com/kf/H1153500b03794f1b8a278553d8fd483fF.jpg","","RC Quadcopter four-axis Aircraft Mini Folding Drone Dual Camera high-definition Aerial Photography Super Longlife Airplane","USD 38.57","0.00%","USD","7","USD 2.70","0","Below Average","0","https://s.click.aliexpress.com/e/_DFqgaoj",,,,,,,,
"1005004433748612","https://ae04.alicdn.com/kf/S69efd7dd448f4d13aeb19bfade6b0210a.jpg","https://cloud.video.taobao.com/play/u/2213768545665/p/1/e/6/t/10301/1100053497645.mp4","New F11 RC Drone Quadcopter 4K HD Professional Camera 5G WIFI FPV Drone Image Transport Brushless Motor Foldable GPS Dron Toys","USD 81.17","51.00%","USD","8.0","USD 6.49","1","Below Average","1","https://s.click.aliexpress.com/e/_DcvOmAP",,,,,,,,
"1005004467381381","https://ae04.alicdn.com/kf/S327c2af58f0341aaa49da6813b96165dy.jpg","https://cloud.video.taobao.com/play/u/2212989710238/p/1/e/6/t/10301/1100057893452.mp4,https://cloud.video.taobao.com/play/u/2212989710238/p/1/e/6/t/10301/1100057895256.mp4","D85 2in1 Mini Drone Fly rc car 2.4G radio remote control One key take off and land RC helicopter with LED light Quadcopter","USD 29.26","50.00%","USD","7","USD 2.05","0","Good","0","https://s.click.aliexpress.com/e/_DD2FjN1",,,,,,,,
"1005004672409020","https://ae04.alicdn.com/kf/Sa5fdf4ab4019451fa2a0b3a12da2799cm.jpg","https://cloud.video.taobao.com/play/u/3432763469/p/1/e/6/t/10301/1100083041830.mp4","Remote Control Foldable Quadcopter Toys for Children Kids Gifts Remote Control Airplane Birthday Party Gifts","USD 142.19","61.00%","USD","7","USD 9.95","0","Good","0","https://s.click.aliexpress.com/e/_DBcwSaB",,,,,,,,
"1005002976623021","https://ae04.alicdn.com/kf/H8e38e78ae35c4bfba0224da17789a0e95.jpg","https://cloud.video.taobao.com/play/u/2208132857401/p/1/e/6/t/10301/318298710470.mp4","SG108 Pro GPS Drone 4K Profesional Dual HD Camera 2-Axis Gimbal 5G WiFi Aerial Photography Brushless Foldable Quadcopter RC Dron","USD 80.99","48.00%","USD","7","USD 5.67","1","Below Average","5","https://s.click.aliexpress.com/e/_DlhO27Z",,,,,,,,
"1005004401244434","https://ae04.alicdn.com/kf/Sa13a8809519a43afb8341fe3e7cc2fc6F.jpg","https://cloud.video.taobao.com/play/u/2212887766030/p/1/e/6/t/10301/1100049337430.mp4","LSRC Quadcopter XT1 HD 4K three sided obstacle avoidance aerial drone 1200Mah 6-axis Hold RC Foldable Quadcopter Dron Gift Toy","USD 25.49","31.00%","USD","7","USD 1.78","4","Average","5","https://s.click.aliexpress.com/e/_DDsxKaf",,,,,,,,
"1005004579103285","https://ae04.alicdn.com/kf/H88b42c4536fa4cfa90b3a1455fd79317x.jpg","https://cloud.video.taobao.com/play/u/126949154/p/1/e/6/t/10301/312404444837.mp4,https://cloud.video.taobao.com/play/u/126949154/p/1/e/6/t/10301/312796249433.mp4","JINHENG NEW GPS Drone 4K Profesional 8K HD Camera 3-Axis Gimbal Drones 5G Wifi EIS Anti-Shake FPV Dron RC Foldable Quadcopter","USD 193.26","49.00%","USD","7","USD 13.53","0","Good","0","https://s.click.aliexpress.com/e/_Dm8Zjhv",,,,,,,,
"1005004370344487","https://ae04.alicdn.com/kf/S193320070dee4c4cb962a5bf73b3501ak.jpg","https://cloud.video.taobao.com/play/u/2206928991398/p/1/e/6/t/10301/1100044134156.mp4","TYRC RG106 GPS Drone 8K HD Professional Aerial Dual Camera 3-axis Anti-shake Gimbal Brushless Motor Foldable Quadcopter Toys","USD 146.68","49.00%","USD","7","USD 10.27","0","Average","0","https://s.click.aliexpress.com/e/_DCZ1y2B",,,,,,,,
"1005004675183608","https://ae04.alicdn.com/kf/S959f6cdf477942a4b5aea5bf577308b9L.jpg","","WIFI GPS Drone 6K Professional Dual HD Camera FPV 3Km Aerial Photography Brushless Motor Foldable Quadcopters Gift Toys","USD 115.94","49.00%","USD","20.0","USD 23.19","0","Below Average","0","https://s.click.aliexpress.com/e/_DCW2T2T",,,,,,,,
"1005004640786511","https://ae04.alicdn.com/kf/S1d05dd4f645f47d69f51b7a529413389J.jpg","https://cloud.video.taobao.com/play/u/2214055759685/p/1/e/6/t/10301/1100081653434.mp4","Drone 8K Professional Drones With Camera Hd 6K Drone Quadcopter Obstacle Avoidance Aerial Photography Remote Controlled Toys","USD 19.49","51.00%","USD","7","USD 1.36","127","Good","5","https://s.click.aliexpress.com/e/_DeOBygT",,,,,,,,
"1005004429928797","https://ae04.alicdn.com/kf/Sb69ce7d8f4cb4f688912adf32c0379a8x.jpg","https://cloud.video.taobao.com/play/u/1859064098/p/1/e/6/t/10301/1100053032782.mp4,https://cloud.video.taobao.com/play/u/1859064098/p/1/e/6/t/10301/1100053029884.mp4","GEPRC CineLog35 Performance HD VISTA Nebula Pro 6S Cinewhoop F722-45A SPEEDX2 2105.5-2650 For RC FPV Quadcopter Freestyle Drone","USD 456.50","17.00%","USD","7","USD 31.96","0","Good","0","https://s.click.aliexpress.com/e/_Dkb5nuB",,,,,,,,
"1005004410863616","https://ae04.alicdn.com/kf/S2d8ac6f1c8ed4cecb00c8685484ec0dcw.jpg","","K7 Drone 5G WIFI 4K HD professional camera 3-axis anti-shake gimbal ESC with optical flow quadcopter rc helicopter Toy Gift","USD 49.82","36.00%","USD","8.0","USD 3.99","9","Good","5","https://s.click.aliexpress.com/e/_DCgnq83",,,,,,,,
"1005004546703593","https://ae04.alicdn.com/kf/S4a33c3faa2d3477aa679985af5596685G.jpg","https://cloud.video.taobao.com/play/u/2212989710238/p/1/e/6/t/10301/1100068557467.mp4,https://cloud.video.taobao.com/play/u/2212989710238/p/1/e/6/t/10301/1100068551747.mp4","New RG106 PRO Drone 8k Dual Camera Profesional GPS Drones With 3 Axis Brushless Rc Helicopter 5G WiFi Fpv Drones Quadcopter Toy","USD 124.19","56.00%","USD","7","USD 8.69","1","Good","0","https://s.click.aliexpress.com/e/_DB2N9ET",,,,,,,,
"1005002671722963","https://ae04.alicdn.com/kf/Hbeb44a40f270427b88f3109dc973270bm.jpg","https://cloud.video.taobao.com/play/u/3785324427/p/1/e/6/t/10301/1100024519403.mp4","Holyton HT25 Mini Drone Foldable RC Quadcopter 720P HD FPV Camera Voice/Gesture Control One Key Take Off/Landing Kids Toys Gift","USD 66.50","30.00%","USD","7","USD 4.66","2","Good","5","https://s.click.aliexpress.com/e/_DBh5bVp",,,,,,,,
"1005004611819778","https://ae04.alicdn.com/kf/Sdf9d2a8a7f494cb2b72b5b1df39ff01eA.jpg","https://cloud.video.taobao.com/play/u/2212887766030/p/1/e/6/t/10301/1100077094531.mp4","Dron Folding UAV HD Aerial Photography Remote Control Aircraft ESC Dual Camera Optical Flow Obstacle Avoidance Quadcopter Drone","USD 45.84","31.00%","USD","7","USD 3.21","0","Average","0","https://s.click.aliexpress.com/e/_Dln81QT",,,,,,,,
"1005004671105298","https://ae04.alicdn.com/kf/S34e30e601eca4b1e8f1420aa51199bb3P.jpg","https://cloud.video.taobao.com/play/u/2201297498091/p/1/e/6/t/10301/1100084260879.mp4","New MINI4 RC Drone 4K HD 1080P Professional ESC Camera Optical Flow Localization 2.4G WIFi Obstacle Avoidance Quadcopter Toys","USD 35.99","61.00%","USD","7","USD 2.52","4","No Score","0","https://s.click.aliexpress.com/e/_DeK4QWf",,,,,,,,
"1005002804303834","https://ae04.alicdn.com/kf/H53d8d9d0893a45c8a77eb48539947230y.jpg","https://cloud.video.taobao.com/play/u/2211055758521/p/1/e/6/t/10301/334321532199.mp4,https://cloud.video.taobao.com/play/u/2211055758521/p/1/e/6/t/10301/334791161891.mp4","GEPRC MARK4 Drone For Freestyle FPV 4S/6S Caddx Ratel 2306.5 1850/2450KV SPAN F722 HD For RC FPV Quadcopter Freestyle Drone","USD 238.62","18.00%","USD","8.0","USD 19.09","3","Good","5","https://s.click.aliexpress.com/e/_DlBbNqL",,,,,,,,
"1005004220291697","https://ae04.alicdn.com/kf/U33ea1f4a8bab44f88bf57106280bdb903.jpg","","2022 Mini Drone KY603 4K Dual HD Camera Three-way Infrared Obstacle Avoidance Altitude Hold Mode Foldable RC Quadcopter Boy Gift","USD 42.80","31.00%","USD","7","USD 3.00","13","Average","5","https://s.click.aliexpress.com/e/_DeiqS5l",,,,,,,,
"1005004579126161","https://ae04.alicdn.com/kf/Hb0c25126433b4e1f919de3d8278403935.jpg","","JINHENG iCamera1 GPS Drone 4K Professional HD Camera 5G WiFi FPV 2-Axis Gimbal 30 Minutes 5KM RC Foldable Quadcopter Vs F11 Pro","USD 222.96","49.00%","USD","7","USD 15.61","0","Good","0","https://s.click.aliexpress.com/e/_DdUdgDH",,,,,,,,
"1005004673352317","https://ae04.alicdn.com/kf/Scf9149800f3a4164ab3ef10df0c74559X.jpg","","2.4G 4 Channel Aerial Photography Drone Remote Control Quadcopter Headless Mode Altitude Hold Aircraft Black Type 1","USD 13.78","41.00%","USD","7","USD 0.96","0","Good","0","https://s.click.aliexpress.com/e/_DEkyF7V",,,,,,,,
